0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415	0.20415
0.20415	0.204	0.20393	0.20388	0.20384	0.20381	0.20378	0.20376	0.20374	0.20372	0.20371	0.2037	0.2037	0.2037	0.2037	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369	0.20369
0.20415	0.20385	0.20372	0.20362	0.20354	0.20347	0.20341	0.20336	0.20332	0.20329	0.20326	0.20325	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324	0.20324
0.20415	0.20369	0.2035	0.20335	0.20323	0.20313	0.20304	0.20297	0.20291	0.20285	0.20281	0.2028	0.20279	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278	0.20278
0.20415	0.20354	0.20328	0.20309	0.20292	0.20279	0.20267	0.20257	0.20249	0.20242	0.20237	0.20234	0.20233	0.20233	0.20233	0.20233	0.20233	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232	0.20232
0.20415	0.20339	0.20307	0.20282	0.20262	0.20245	0.2023	0.20218	0.20208	0.20199	0.20193	0.20189	0.20188	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187	0.20187
0.20415	0.20324	0.20285	0.20255	0.20231	0.20211	0.20193	0.20179	0.20166	0.20156	0.20148	0.20144	0.20143	0.20142	0.20142	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141	0.20141
0.20415	0.20309	0.20264	0.20229	0.20201	0.20177	0.20157	0.20139	0.20125	0.20113	0.20104	0.20099	0.20097	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096	0.20096
0.20415	0.20294	0.20242	0.20203	0.2017	0.20143	0.2012	0.201	0.20084	0.2007	0.2006	0.20054	0.20052	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051	0.20051
0.20415	0.20279	0.20221	0.20176	0.2014	0.20109	0.20083	0.20061	0.20043	0.20027	0.20015	0.20009	0.20007	0.20006	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005	0.20005
0.20415	0.20264	0.20199	0.2015	0.20109	0.20075	0.20046	0.20022	0.20002	0.19984	0.19971	0.19965	0.19962	0.19961	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996	0.1996
