0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496	0.054496
0.054496	0.054456	0.054439	0.054425	0.054414	0.054405	0.054397	0.054391	0.054385	0.054381	0.054378	0.054376	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375	0.054375
0.054496	0.054417	0.054382	0.054355	0.054333	0.054314	0.054299	0.054286	0.054275	0.054266	0.054259	0.054256	0.054255	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254	0.054254
0.054496	0.054378	0.054325	0.054284	0.054251	0.054224	0.054201	0.054181	0.054165	0.054152	0.054141	0.054136	0.054134	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133	0.054133
0.054496	0.054338	0.054268	0.054214	0.05417	0.054133	0.054102	0.054077	0.054055	0.054037	0.054024	0.054017	0.054014	0.054013	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012	0.054012
0.054496	0.054299	0.054211	0.054144	0.054089	0.054043	0.054004	0.053972	0.053945	0.053923	0.053906	0.053897	0.053894	0.053892	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891	0.053891
0.054496	0.05426	0.054155	0.054074	0.054008	0.053952	0.053906	0.053868	0.053836	0.053809	0.053788	0.053778	0.053773	0.053772	0.053771	0.053771	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377	0.05377
0.054496	0.054222	0.054098	0.054004	0.053927	0.053862	0.053809	0.053764	0.053726	0.053695	0.053671	0.053659	0.053653	0.053651	0.053651	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365	0.05365
0.054496	0.054183	0.054042	0.053934	0.053846	0.053772	0.053711	0.05366	0.053617	0.053581	0.053553	0.05354	0.053534	0.053531	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353	0.05353
0.054496	0.054144	0.053986	0.053864	0.053765	0.053682	0.053613	0.053556	0.053507	0.053467	0.053436	0.053421	0.053414	0.053411	0.05341	0.05341	0.05341	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409	0.053409
0.054496	0.054106	0.05393	0.053795	0.053685	0.053593	0.053516	0.053452	0.053398	0.053353	0.053319	0.053302	0.053294	0.053291	0.05329	0.05329	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289	0.053289
0.054496	0.054068	0.053874	0.053726	0.053604	0.053503	0.053419	0.053348	0.053289	0.053239	0.053202	0.053183	0.053175	0.053172	0.05317	0.05317	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169	0.053169
